graph,attacker,defender,seed,nodes,edges,actual_density,density_parameter,attack_budget,defense_budget,attack_multiplier,rounds_requested,rounds_played,initial_length,final_length,total_damage,mean_round_damage,max_round_damage,mean_damage_ratio,final_damage_ratio,total_attacked_edges,unique_attacked_edges,mean_protected_edges,runtime_seconds
"Fixed edge count G(n,m)",Random,Greedy,0,10,16,0.3556,0.35,1,0,3.0,3,3,1,1,0,0.0,0,1.0,1.0,3,3,0.0,0.0005
"Fixed edge count G(n,m)",Random,Greedy,0,10,16,0.3556,0.35,1,2,3.0,3,3,1,1,0,0.0,0,1.0,1.0,3,3,1.0,0.0351
"Fixed edge count G(n,m)",Random,Greedy,0,10,16,0.3556,0.35,2,0,3.0,3,3,1,1,0,0.0,0,1.0,1.0,6,6,0.0,0.0005
"Fixed edge count G(n,m)",Random,Greedy,0,10,16,0.3556,0.35,2,2,3.0,3,3,1,1,0,0.0,0,1.0,1.0,6,6,1.0,0.0653
"Fixed edge count G(n,m)",Random,Greedy,1,10,16,0.3556,0.35,1,0,3.0,3,3,10,10,0,0.0,0,1.0,1.0,3,3,0.0,0.0006
"Fixed edge count G(n,m)",Random,Greedy,1,10,16,0.3556,0.35,1,2,3.0,3,3,10,10,0,0.0,0,1.0,1.0,3,3,2.0,0.0765
"Fixed edge count G(n,m)",Random,Greedy,1,10,16,0.3556,0.35,2,0,3.0,3,3,10,10,0,0.0,0,1.0,1.0,6,6,0.0,0.0006
"Fixed edge count G(n,m)",Random,Greedy,1,10,16,0.3556,0.35,2,2,3.0,3,3,10,10,0,0.0,0,1.0,1.0,6,6,2.0,0.1433
"Fixed edge count G(n,m)",Shortest path,None,0,5,4,0.4,0.35,1,0,3.0,3,3,13,39.0,26.0,8.666666666666666,14.0,1.4986082457346825,3.0,3,3,0.0,0.0003
"Fixed edge count G(n,m)",Shortest path,None,0,5,4,0.4,0.35,1,2,3.0,3,3,13,39.0,26.0,8.666666666666666,14.0,1.4986082457346825,3.0,3,3,0.0,0.0003
"Fixed edge count G(n,m)",Shortest path,None,0,5,4,0.4,0.35,2,0,3.0,3,3,13,39.0,26.0,8.666666666666666,16.0,1.5251989389920426,3.0,4,4,0.0,0.0003
"Fixed edge count G(n,m)",Shortest path,None,0,5,4,0.4,0.35,2,2,3.0,3,3,13,39.0,26.0,8.666666666666666,16.0,1.5251989389920426,3.0,4,4,0.0,0.0003
"Fixed edge count G(n,m)",Shortest path,None,1,5,4,0.4,0.35,1,0,3.0,3,3,17,51.0,34.0,11.333333333333334,20.0,1.5106157471614292,3.0,3,3,0.0,0.0003
"Fixed edge count G(n,m)",Shortest path,None,1,5,4,0.4,0.35,1,2,3.0,3,3,17,51.0,34.0,11.333333333333334,20.0,1.5106157471614292,3.0,3,3,0.0,0.0003
"Fixed edge count G(n,m)",Shortest path,None,1,5,4,0.4,0.35,2,0,3.0,3,3,17,51.0,34.0,11.333333333333334,30.0,1.6166040884438881,3.0,4,4,0.0,0.0003
"Fixed edge count G(n,m)",Shortest path,None,1,5,4,0.4,0.35,2,2,3.0,3,3,17,51.0,34.0,11.333333333333334,30.0,1.6166040884438881,3.0,4,4,0.0,0.0003
"Fixed edge count G(n,m)",Shortest path,None,0,10,16,0.3556,0.35,1,0,3.0,3,3,1,3.0,2.0,0.6666666666666666,2.0,1.6666666666666667,3.0,3,3,0.0,0.0005
"Fixed edge count G(n,m)",Shortest path,None,0,10,16,0.3556,0.35,1,2,3.0,3,3,1,3.0,2.0,0.6666666666666666,2.0,1.6666666666666667,3.0,3,3,0.0,0.0005
"Fixed edge count G(n,m)",Shortest path,None,0,10,16,0.3556,0.35,2,0,3.0,3,3,1,3.0,2.0,0.6666666666666666,2.0,1.6666666666666667,3.0,6,6,0.0,0.0005
"Fixed edge count G(n,m)",Shortest path,None,0,10,16,0.3556,0.35,2,2,3.0,3,3,1,3.0,2.0,0.6666666666666666,2.0,1.6666666666666667,3.0,6,6,0.0,0.0006
"Fixed edge count G(n,m)",Shortest path,None,1,10,16,0.3556,0.35,1,0,3.0,3,3,10,16.0,6.0,2.0,4,1.1793650793650794,1.6,3,3,0.0,0.0005
"Fixed edge count G(n,m)",Shortest path,None,1,10,16,0.3556,0.35,1,2,3.0,3,3,10,16.0,6.0,2.0,4,1.1793650793650794,1.6,3,3,0.0,0.0006
"Fixed edge count G(n,m)",Shortest path,None,1,10,16,0.3556,0.35,2,0,3.0,3,3,10,28.0,18.0,6.0,8,1.4404558404558403,2.8,6,6,0.0,0.0006
"Fixed edge count G(n,m)",Shortest path,None,1,10,16,0.3556,0.35,2,2,3.0,3,3,10,28.0,18.0,6.0,8,1.4404558404558403,2.8,6,6,0.0,0.0006
"Fixed edge count G(n,m)",Shortest path,Random,0,5,4,0.4,0.35,1,0,3.0,3,3,13,39.0,26.0,8.666666666666666,14.0,1.4986082457346825,3.0,3,3,0.0,0.0003
"Fixed edge count G(n,m)",Shortest path,Random,0,5,4,0.4,0.35,1,2,3.0,3,3,13,39.0,26.0,8.666666666666666,14.0,1.4986082457346825,3.0,3,3,2.0,0.0003
"Fixed edge count G(n,m)",Shortest path,Random,0,5,4,0.4,0.35,2,0,3.0,3,3,13,39.0,26.0,8.666666666666666,16.0,1.5251989389920426,3.0,4,4,0.0,0.0003
"Fixed edge count G(n,m)",Shortest path,Random,0,5,4,0.4,0.35,2,2,3.0,3,3,13,37.0,24.0,8.0,14.0,1.482431149097816,2.8461538461538463,3,3,2.0,0.0003
"Fixed edge count G(n,m)",Shortest path,Random,1,5,4,0.4,0.35,1,0,3.0,3,3,17,51.0,34.0,11.333333333333334,20.0,1.5106157471614292,3.0,3,3,0.0,0.0003
"Fixed edge count G(n,m)",Shortest path,Random,1,5,4,0.4,0.35,1,2,3.0,3,3,17,47.0,30.0,10.0,20.0,1.4429920116194623,2.764705882352941,3,3,2.0,0.0003
"Fixed edge count G(n,m)",Shortest path,Random,1,5,4,0.4,0.35,2,0,3.0,3,3,17,51.0,34.0,11.333333333333334,30.0,1.6166040884438881,3.0,4,4,0.0,0.0004
"Fixed edge count G(n,m)",Shortest path,Random,1,5,4,0.4,0.35,2,2,3.0,3,3,17,51.0,34.0,11.333333333333334,20.0,1.5182829888712241,3.0,4,4,2.0,0.0003
"Fixed edge count G(n,m)",Shortest path,Random,0,10,16,0.3556,0.35,1,0,3.0,3,3,1,3.0,2.0,0.6666666666666666,2.0,1.6666666666666667,3.0,3,3,0.0,0.0005
"Fixed edge count G(n,m)",Shortest path,Random,0,10,16,0.3556,0.35,1,2,3.0,3,3,1,3.0,2.0,0.6666666666666666,2.0,1.6666666666666667,3.0,3,3,2.0,0.0006
"Fixed edge count G(n,m)",Shortest path,Random,0,10,16,0.3556,0.35,2,0,3.0,3,3,1,3.0,2.0,0.6666666666666666,2.0,1.6666666666666667,3.0,6,6,0.0,0.0005
"Fixed edge count G(n,m)",Shortest path,Random,0,10,16,0.3556,0.35,2,2,3.0,3,3,1,3.0,2.0,0.6666666666666666,2.0,1.6666666666666667,3.0,6,6,2.0,0.0006
"Fixed edge count G(n,m)",Shortest path,Random,1,10,16,0.3556,0.35,1,0,3.0,3,3,10,16.0,6.0,2.0,4,1.1793650793650794,1.6,3,3,0.0,0.0006
"Fixed edge count G(n,m)",Shortest path,Random,1,10,16,0.3556,0.35,1,2,3.0,3,3,10,16.0,6.0,2.0,4,1.1793650793650794,1.6,3,3,2.0,0.0006
"Fixed edge count G(n,m)",Shortest path,Random,1,10,16,0.3556,0.35,2,0,3.0,3,3,10,28.0,18.0,6.0,8,1.4404558404558403,2.8,6,6,0.0,0.0006
"Fixed edge count G(n,m)",Shortest path,Random,1,10,16,0.3556,0.35,2,2,3.0,3,3,10,26,16.0,5.333333333333333,8,1.4055555555555557,2.6,6,6,2.0,0.0007
"Fixed edge count G(n,m)",Shortest path,Centrality,0,5,4,0.4,0.35,1,0,3.0,3,3,13,39.0,26.0,8.666666666666666,14.0,1.4986082457346825,3.0,3,3,0.0,0.0004
"Fixed edge count G(n,m)",Shortest path,Centrality,0,5,4,0.4,0.35,1,2,3.0,3,3,13,23.0,10.0,3.3333333333333335,10.0,1.2564102564102564,1.7692307692307692,2,2,2.0,0.0004
"Fixed edge count G(n,m)",Shortest path,Centrality,0,5,4,0.4,0.35,2,0,3.0,3,3,13,39.0,26.0,8.666666666666666,16.0,1.5251989389920426,3.0,4,4,0.0,0.0003
"Fixed edge count G(n,m)",Shortest path,Centrality,0,5,4,0.4,0.35,2,2,3.0,3,3,13,23.0,10.0,3.3333333333333335,10.0,1.2564102564102564,1.7692307692307692,2,2,2.0,0.0004
"Fixed edge count G(n,m)",Shortest path,Centrality,1,5,4,0.4,0.35,1,0,3.0,3,3,17,51.0,34.0,11.333333333333334,20.0,1.5106157471614292,3.0,3,3,0.0,0.0004
"Fixed edge count G(n,m)",Shortest path,Centrality,1,5,4,0.4,0.35,1,2,3.0,3,3,17,27.0,10.0,3.3333333333333335,10.0,1.196078431372549,1.588235294117647,2,2,2.0,0.0004
"Fixed edge count G(n,m)",Shortest path,Centrality,1,5,4,0.4,0.35,2,0,3.0,3,3,17,51.0,34.0,11.333333333333334,30.0,1.6166040884438881,3.0,4,4,0.0,0.0004
"Fixed edge count G(n,m)",Shortest path,Centrality,1,5,4,0.4,0.35,2,2,3.0,3,3,17,27.0,10.0,3.3333333333333335,10.0,1.196078431372549,1.588235294117647,2,2,2.0,0.0004
"Fixed edge count G(n,m)",Shortest path,Centrality,0,10,16,0.3556,0.35,1,0,3.0,3,3,1,3.0,2.0,0.6666666666666666,2.0,1.6666666666666667,3.0,3,3,0.0,0.0007
"Fixed edge count G(n,m)",Shortest path,Centrality,0,10,16,0.3556,0.35,1,2,3.0,3,3,1,1,0,0.0,0,1.0,1.0,3,3,2.0,0.0007
"Fixed edge count G(n,m)",Shortest path,Centrality,0,10,16,0.3556,0.35,2,0,3.0,3,3,1,3.0,2.0,0.6666666666666666,2.0,1.6666666666666667,3.0,6,6,0.0,0.0007
"Fixed edge count G(n,m)",Shortest path,Centrality,0,10,16,0.3556,0.35,2,2,3.0,3,3,1,1,0,0.0,0,1.0,1.0,6,6,2.0,0.0007
"Fixed edge count G(n,m)",Shortest path,Centrality,1,10,16,0.3556,0.35,1,0,3.0,3,3,10,16.0,6.0,2.0,4,1.1793650793650794,1.6,3,3,0.0,0.0007
"Fixed edge count G(n,m)",Shortest path,Centrality,1,10,16,0.3556,0.35,1,2,3.0,3,3,10,10,0,0.0,0,1.0,1.0,3,3,2.0,0.0007
"Fixed edge count G(n,m)",Shortest path,Centrality,1,10,16,0.3556,0.35,2,0,3.0,3,3,10,28.0,18.0,6.0,8,1.4404558404558403,2.8,6,6,0.0,0.0009
"Fixed edge count G(n,m)",Shortest path,Centrality,1,10,16,0.3556,0.35,2,2,3.0,3,3,10,10,0,0.0,0,1.0,1.0,6,6,2.0,0.0008
"Fixed edge count G(n,m)",Shortest path,Greedy,0,5,4,0.4,0.35,1,0,3.0,3,3,13,39.0,26.0,8.666666666666666,14.0,1.4986082457346825,3.0,3,3,0.0,0.0003
"Fixed edge count G(n,m)",Shortest path,Greedy,0,5,4,0.4,0.35,1,2,3.0,3,3,13,15.0,2.0,0.6666666666666666,2.0,1.0512820512820513,1.1538461538461537,2,2,2.0,0.0024
"Fixed edge count G(n,m)",Shortest path,Greedy,0,5,4,0.4,0.35,2,0,3.0,3,3,13,39.0,26.0,8.666666666666666,16.0,1.5251989389920426,3.0,4,4,0.0,0.0003
"Fixed edge count G(n,m)",Shortest path,Greedy,0,5,4,0.4,0.35,2,2,3.0,3,3,13,15.0,2.0,0.6666666666666666,2.0,1.0512820512820513,1.1538461538461537,2,2,2.0,0.0039
"Fixed edge count G(n,m)",Shortest path,Greedy,1,5,4,0.4,0.35,1,0,3.0,3,3,17,51.0,34.0,11.333333333333334,20.0,1.5106157471614292,3.0,3,3,0.0,0.0003
"Fixed edge count G(n,m)",Shortest path,Greedy,1,5,4,0.4,0.35,1,2,3.0,3,3,17,31.0,14.0,4.666666666666667,10.0,1.2371615312791784,1.8235294117647058,3,3,2.0,0.0025
"Fixed edge count G(n,m)",Shortest path,Greedy,1,5,4,0.4,0.35,2,0,3.0,3,3,17,51.0,34.0,11.333333333333334,30.0,1.6166040884438881,3.0,4,4,0.0,0.0003
"Fixed edge count G(n,m)",Shortest path,Greedy,1,5,4,0.4,0.35,2,2,3.0,3,3,17,31.0,14.0,4.666666666666667,10.0,1.2371615312791784,1.8235294117647058,3,3,2.0,0.004
"Fixed edge count G(n,m)",Shortest path,Greedy,0,10,16,0.3556,0.35,1,0,3.0,3,3,1,3.0,2.0,0.6666666666666666,2.0,1.6666666666666667,3.0,3,3,0.0,0.0005
"Fixed edge count G(n,m)",Shortest path,Greedy,0,10,16,0.3556,0.35,1,2,3.0,3,3,1,1,0,0.0,0,1.0,1.0,3,3,1.0,0.035
"Fixed edge count G(n,m)",Shortest path,Greedy,0,10,16,0.3556,0.35,2,0,3.0,3,3,1,3.0,2.0,0.6666666666666666,2.0,1.6666666666666667,3.0,6,6,0.0,0.0005
"Fixed edge count G(n,m)",Shortest path,Greedy,0,10,16,0.3556,0.35,2,2,3.0,3,3,1,1,0,0.0,0,1.0,1.0,6,6,1.0,0.0654
"Fixed edge count G(n,m)",Shortest path,Greedy,1,10,16,0.3556,0.35,1,0,3.0,3,3,10,16.0,6.0,2.0,4,1.1793650793650794,1.6,3,3,0.0,0.0006
"Fixed edge count G(n,m)",Shortest path,Greedy,1,10,16,0.3556,0.35,1,2,3.0,3,3,10,10,0,0.0,0,1.0,1.0,3,3,2.0,0.0759
"Fixed edge count G(n,m)",Shortest path,Greedy,1,10,16,0.3556,0.35,2,0,3.0,3,3,10,28.0,18.0,6.0,8,1.4404558404558403,2.8,6,6,0.0,0.0006
"Fixed edge count G(n,m)",Shortest path,Greedy,1,10,16,0.3556,0.35,2,2,3.0,3,3,10,10,0,0.0,0,1.0,1.0,6,6,2.0,0.1454
"Fixed edge count G(n,m)",Greedy,None,0,5,4,0.4,0.35,1,0,3.0,3,3,13,39.0,26.0,8.666666666666666,14.0,1.5004491671158338,3.0,3,3,0.0,0.0006
"Fixed edge count G(n,m)",Greedy,None,0,5,4,0.4,0.35,1,2,3.0,3,3,13,39.0,26.0,8.666666666666666,14.0,1.5004491671158338,3.0,3,3,0.0,0.0005
"Fixed edge count G(n,m)",Greedy,None,0,5,4,0.4,0.35,2,0,3.0,3,3,13,39.0,26.0,8.666666666666666,24.0,1.6334026334026335,3.0,3,3,0.0,0.0007
"Fixed edge count G(n,m)",Greedy,None,0,5,4,0.4,0.35,2,2,3.0,3,3,13,39.0,26.0,8.666666666666666,24.0,1.6334026334026335,3.0,3,3,0.0,0.0006
"Fixed edge count G(n,m)",Greedy,None,1,5,4,0.4,0.35,1,0,3.0,3,3,17,51.0,34.0,11.333333333333334,20.0,1.5106157471614292,3.0,3,3,0.0,0.0005
"Fixed edge count G(n,m)",Greedy,None,1,5,4,0.4,0.35,1,2,3.0,3,3,17,51.0,34.0,11.333333333333334,20.0,1.5106157471614292,3.0,3,3,0.0,0.0005
"Fixed edge count G(n,m)",Greedy,None,1,5,4,0.4,0.35,2,0,3.0,3,3,17,51.0,34.0,11.333333333333334,30.0,1.6166040884438881,3.0,3,3,0.0,0.0006
"Fixed edge count G(n,m)",Greedy,None,1,5,4,0.4,0.35,2,2,3.0,3,3,17,51.0,34.0,11.333333333333334,30.0,1.6166040884438881,3.0,3,3,0.0,0.0006
"Fixed edge count G(n,m)",Greedy,None,0,10,16,0.3556,0.35,1,0,3.0,3,3,1,3.0,2.0,0.6666666666666666,2.0,1.6666666666666667,3.0,1,1,0.0,0.0024
"Fixed edge count G(n,m)",Greedy,None,0,10,16,0.3556,0.35,1,2,3.0,3,3,1,3.0,2.0,0.6666666666666666,2.0,1.6666666666666667,3.0,1,1,0.0,0.0025
"Fixed edge count G(n,m)",Greedy,None,0,10,16,0.3556,0.35,2,0,3.0,3,3,1,3.0,2.0,0.6666666666666666,2.0,1.6666666666666667,3.0,1,1,0.0,0.0032
"Fixed edge count G(n,m)",Greedy,None,0,10,16,0.3556,0.35,2,2,3.0,3,3,1,3.0,2.0,0.6666666666666666,2.0,1.6666666666666667,3.0,1,1,0.0,0.0031
"Fixed edge count G(n,m)",Greedy,None,1,10,16,0.3556,0.35,1,0,3.0,3,3,10,26,16.0,5.333333333333333,8,1.4055555555555557,2.6,3,3,0.0,0.003
"Fixed edge count G(n,m)",Greedy,None,1,10,16,0.3556,0.35,1,2,3.0,3,3,10,26,16.0,5.333333333333333,8,1.4055555555555557,2.6,3,3,0.0,0.0029
"Fixed edge count G(n,m)",Greedy,None,1,10,16,0.3556,0.35,2,0,3.0,3,3,10,30.0,20.0,6.666666666666667,14.0,1.5460317460317459,3.0,5,5,0.0,0.005
"Fixed edge count G(n,m)",Greedy,None,1,10,16,0.3556,0.35,2,2,3.0,3,3,10,30.0,20.0,6.666666666666667,14.0,1.5460317460317459,3.0,5,5,0.0,0.0049
"Fixed edge count G(n,m)",Greedy,Random,0,5,4,0.4,0.35,1,0,3.0,3,3,13,39.0,26.0,8.666666666666666,14.0,1.5004491671158338,3.0,3,3,0.0,0.0006
"Fixed edge count G(n,m)",Greedy,Random,0,5,4,0.4,0.35,1,2,3.0,3,3,13,29.0,16.0,5.333333333333333,14.0,1.3836657169990503,2.230769230769231,2,2,2.0,0.0004
"Fixed edge count G(n,m)",Greedy,Random,0,5,4,0.4,0.35,2,0,3.0,3,3,13,39.0,26.0,8.666666666666666,24.0,1.6334026334026335,3.0,3,3,0.0,0.0007
"Fixed edge count G(n,m)",Greedy,Random,0,5,4,0.4,0.35,2,2,3.0,3,3,13,39.0,26.0,8.666666666666666,14.0,1.4943589743589742,3.0,3,3,2.0,0.0005
"Fixed edge count G(n,m)",Greedy,Random,1,5,4,0.4,0.35,1,0,3.0,3,3,17,51.0,34.0,11.333333333333334,20.0,1.5106157471614292,3.0,3,3,0.0,0.0005
"Fixed edge count G(n,m)",Greedy,Random,1,5,4,0.4,0.35,1,2,3.0,3,3,17,51.0,34.0,11.333333333333334,20.0,1.4522152947200386,3.0,3,3,2.0,0.0005
"Fixed edge count G(n,m)",Greedy,Random,1,5,4,0.4,0.35,2,0,3.0,3,3,17,51.0,34.0,11.333333333333334,30.0,1.6166040884438881,3.0,3,3,0.0,0.0006
"Fixed edge count G(n,m)",Greedy,Random,1,5,4,0.4,0.35,2,2,3.0,3,3,17,51.0,34.0,11.333333333333334,24.0,1.5518890483022476,3.0,3,3,2.0,0.0005
"Fixed edge count G(n,m)",Greedy,Random,0,10,16,0.3556,0.35,1,0,3.0,3,3,1,3.0,2.0,0.6666666666666666,2.0,1.6666666666666667,3.0,1,1,0.0,0.0025
"Fixed edge count G(n,m)",Greedy,Random,0,10,16,0.3556,0.35,1,2,3.0,3,3,1,3.0,2.0,0.6666666666666666,2.0,1.6666666666666667,3.0,1,1,2.0,0.0023
"Fixed edge count G(n,m)",Greedy,Random,0,10,16,0.3556,0.35,2,0,3.0,3,3,1,3.0,2.0,0.6666666666666666,2.0,1.6666666666666667,3.0,1,1,0.0,0.0032
"Fixed edge count G(n,m)",Greedy,Random,0,10,16,0.3556,0.35,2,2,3.0,3,3,1,3.0,2.0,0.6666666666666666,2.0,1.6666666666666667,3.0,1,1,2.0,0.0029
"Fixed edge count G(n,m)",Greedy,Random,1,10,16,0.3556,0.35,1,0,3.0,3,3,10,26,16.0,5.333333333333333,8,1.4055555555555557,2.6,3,3,0.0,0.0029
"Fixed edge count G(n,m)",Greedy,Random,1,10,16,0.3556,0.35,1,2,3.0,3,3,10,26,16.0,5.333333333333333,8,1.4055555555555557,2.6,3,3,2.0,0.0026
"Fixed edge count G(n,m)",Greedy,Random,1,10,16,0.3556,0.35,2,0,3.0,3,3,10,30.0,20.0,6.666666666666667,14.0,1.5460317460317459,3.0,5,5,0.0,0.005
"Fixed edge count G(n,m)",Greedy,Random,1,10,16,0.3556,0.35,2,2,3.0,3,3,10,28.0,18.0,6.0,14.0,1.5222222222222221,2.8,4,4,2.0,0.004
"Fixed edge count G(n,m)",Greedy,Centrality,0,5,4,0.4,0.35,1,0,3.0,3,3,13,39.0,26.0,8.666666666666666,14.0,1.5004491671158338,3.0,3,3,0.0,0.0006
"Fixed edge count G(n,m)",Greedy,Centrality,0,5,4,0.4,0.35,1,2,3.0,3,3,13,23.0,10.0,3.3333333333333335,10.0,1.2564102564102564,1.7692307692307692,1,1,2.0,0.0004
"Fixed edge count G(n,m)",Greedy,Centrality,0,5,4,0.4,0.35,2,0,3.0,3,3,13,39.0,26.0,8.666666666666666,24.0,1.6334026334026335,3.0,3,3,0.0,0.0007
"Fixed edge count G(n,m)",Greedy,Centrality,0,5,4,0.4,0.35,2,2,3.0,3,3,13,23.0,10.0,3.3333333333333335,10.0,1.2564102564102564,1.7692307692307692,1,1,2.0,0.0005
"Fixed edge count G(n,m)",Greedy,Centrality,1,5,4,0.4,0.35,1,0,3.0,3,3,17,51.0,34.0,11.333333333333334,20.0,1.5106157471614292,3.0,3,3,0.0,0.0006
"Fixed edge count G(n,m)",Greedy,Centrality,1,5,4,0.4,0.35,1,2,3.0,3,3,17,27.0,10.0,3.3333333333333335,10.0,1.196078431372549,1.588235294117647,1,1,2.0,0.0005
"Fixed edge count G(n,m)",Greedy,Centrality,1,5,4,0.4,0.35,2,0,3.0,3,3,17,51.0,34.0,11.333333333333334,30.0,1.6166040884438881,3.0,3,3,0.0,0.0007
"Fixed edge count G(n,m)",Greedy,Centrality,1,5,4,0.4,0.35,2,2,3.0,3,3,17,27.0,10.0,3.3333333333333335,10.0,1.196078431372549,1.588235294117647,1,1,2.0,0.0006
"Fixed edge count G(n,m)",Greedy,Centrality,0,10,16,0.3556,0.35,1,0,3.0,3,3,1,3.0,2.0,0.6666666666666666,2.0,1.6666666666666667,3.0,1,1,0.0,0.0026
"Fixed edge count G(n,m)",Greedy,Centrality,0,10,16,0.3556,0.35,1,2,3.0,3,3,1,1,0,0.0,0,1.0,1.0,0,0,2.0,0.0025
"Fixed edge count G(n,m)",Greedy,Centrality,0,10,16,0.3556,0.35,2,0,3.0,3,3,1,3.0,2.0,0.6666666666666666,2.0,1.6666666666666667,3.0,1,1,0.0,0.0032
"Fixed edge count G(n,m)",Greedy,Centrality,0,10,16,0.3556,0.35,2,2,3.0,3,3,1,1,0,0.0,0,1.0,1.0,0,0,2.0,0.0025
"Fixed edge count G(n,m)",Greedy,Centrality,1,10,16,0.3556,0.35,1,0,3.0,3,3,10,26,16.0,5.333333333333333,8,1.4055555555555557,2.6,3,3,0.0,0.0031
"Fixed edge count G(n,m)",Greedy,Centrality,1,10,16,0.3556,0.35,1,2,3.0,3,3,10,10,0,0.0,0,1.0,1.0,0,0,2.0,0.0028
"Fixed edge count G(n,m)",Greedy,Centrality,1,10,16,0.3556,0.35,2,0,3.0,3,3,10,30.0,20.0,6.666666666666667,14.0,1.5460317460317459,3.0,5,5,0.0,0.0053
"Fixed edge count G(n,m)",Greedy,Centrality,1,10,16,0.3556,0.35,2,2,3.0,3,3,10,10,0,0.0,0,1.0,1.0,0,0,2.0,0.0029
"Fixed edge count G(n,m)",Greedy,Greedy,0,5,4,0.4,0.35,1,0,3.0,3,3,13,39.0,26.0,8.666666666666666,14.0,1.5004491671158338,3.0,3,3,0.0,0.0005
"Fixed edge count G(n,m)",Greedy,Greedy,0,5,4,0.4,0.35,1,2,3.0,3,3,13,15.0,2.0,0.6666666666666666,2.0,1.0512820512820513,1.1538461538461537,1,1,2.0,0.0026
"Fixed edge count G(n,m)",Greedy,Greedy,0,5,4,0.4,0.35,2,0,3.0,3,3,13,39.0,26.0,8.666666666666666,24.0,1.6334026334026335,3.0,3,3,0.0,0.0006
"Fixed edge count G(n,m)",Greedy,Greedy,0,5,4,0.4,0.35,2,2,3.0,3,3,13,15.0,2.0,0.6666666666666666,2.0,1.0512820512820513,1.1538461538461537,1,1,2.0,0.0039
"Fixed edge count G(n,m)",Greedy,Greedy,1,5,4,0.4,0.35,1,0,3.0,3,3,17,51.0,34.0,11.333333333333334,20.0,1.5106157471614292,3.0,3,3,0.0,0.0006
"Fixed edge count G(n,m)",Greedy,Greedy,1,5,4,0.4,0.35,1,2,3.0,3,3,17,31.0,14.0,4.666666666666667,10.0,1.2371615312791784,1.8235294117647058,2,2,2.0,0.0027
"Fixed edge count G(n,m)",Greedy,Greedy,1,5,4,0.4,0.35,2,0,3.0,3,3,17,51.0,34.0,11.333333333333334,30.0,1.6166040884438881,3.0,3,3,0.0,0.0006
"Fixed edge count G(n,m)",Greedy,Greedy,1,5,4,0.4,0.35,2,2,3.0,3,3,17,31.0,14.0,4.666666666666667,10.0,1.2371615312791784,1.8235294117647058,2,2,2.0,0.0041
"Fixed edge count G(n,m)",Greedy,Greedy,0,10,16,0.3556,0.35,1,0,3.0,3,3,1,3.0,2.0,0.6666666666666666,2.0,1.6666666666666667,3.0,1,1,0.0,0.0026
"Fixed edge count G(n,m)",Greedy,Greedy,0,10,16,0.3556,0.35,1,2,3.0,3,3,1,1,0,0.0,0,1.0,1.0,0,0,1.0,0.0369
"Fixed edge count G(n,m)",Greedy,Greedy,0,10,16,0.3556,0.35,2,0,3.0,3,3,1,3.0,2.0,0.6666666666666666,2.0,1.6666666666666667,3.0,1,1,0.0,0.0032
"Fixed edge count G(n,m)",Greedy,Greedy,0,10,16,0.3556,0.35,2,2,3.0,3,3,1,1,0,0.0,0,1.0,1.0,0,0,1.0,0.0671
"Fixed edge count G(n,m)",Greedy,Greedy,1,10,16,0.3556,0.35,1,0,3.0,3,3,10,26,16.0,5.333333333333333,8,1.4055555555555557,2.6,3,3,0.0,0.0029
"Fixed edge count G(n,m)",Greedy,Greedy,1,10,16,0.3556,0.35,1,2,3.0,3,3,10,10,0,0.0,0,1.0,1.0,0,0,2.0,0.0776
"Fixed edge count G(n,m)",Greedy,Greedy,1,10,16,0.3556,0.35,2,0,3.0,3,3,10,30.0,20.0,6.666666666666667,14.0,1.5460317460317459,3.0,5,5,0.0,0.005
"Fixed edge count G(n,m)",Greedy,Greedy,1,10,16,0.3556,0.35,2,2,3.0,3,3,10,10,0,0.0,0,1.0,1.0,0,0,2.0,0.1459
Geometric,Random,None,0,5,9,0.9,0.35,1,0,3.0,3,3,1,1,0,0.0,0,1.0,1.0,3,3,0.0,0.0004
Geometric,Random,None,0,5,9,0.9,0.35,1,2,3.0,3,3,1,1,0,0.0,0,1.0,1.0,3,3,0.0,0.0004
Geometric,Random,None,0,5,9,0.9,0.35,2,0,3.0,3,3,1,1,0,0.0,0,1.0,1.0,6,6,0.0,0.0004
Geometric,Random,None,0,5,9,0.9,0.35,2,2,3.0,3,3,1,3.0,2.0,0.6666666666666666,2.0,1.6666666666666667,3.0,6,6,0.0,0.0003
Geometric,Random,None,1,5,4,0.4,0.35,1,0,3.0,3,3,23,65.0,42.0,14.0,16.0,1.4153872352630117,2.8260869565217392,3,3,0.0,0.0003
Geometric,Random,None,1,5,4,0.4,0.35,1,2,3.0,3,3,23,65.0,42.0,14.0,16.0,1.426197680856066,2.8260869565217392,3,3,0.0,0.0003
Geometric,Random,None,1,5,4,0.4,0.35,2,0,3.0,3,3,23,69.0,46.0,15.333333333333334,26.0,1.4914054600606672,3.0,4,4,0.0,0.0003
Geometric,Random,None,1,5,4,0.4,0.35,2,2,3.0,3,3,23,69.0,46.0,15.333333333333334,26.0,1.4914054600606672,3.0,4,4,0.0,0.0003
Geometric,Random,None,0,10,15,0.3333,0.35,1,0,3.0,3,3,1,3.0,2.0,0.6666666666666666,2.0,1.6666666666666667,3.0,3,3,0.0,0.0005
